Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,Diverted
2007,11,27,7,427,949,WN,N603AA,329.0,322.0,302.0,43.0,43.0,DFW,LAX,2362.0,0,0
2007,3,9,1,858,1440,DL,N755UA,343.0,342.0,327.0,-32.0,-31.0,LAX,PHX,2230.0,0,0
2007,9,2,2,200,257,WN,N920AA,43.0,57.0,34.0,-28.0,-22.0,LAX,ATL,411.0,0,0
2007,7,24,4,404,631,US,N683AA,148.0,147.0,137.0,3.0,18.0,LAX,ORD,992.0,0,0
2007,7,19,4,40,621,DL,N703UA,341.0,341.0,317.0,2.0,6.0,LAX,MCO,2455.0,0,0
2007,10,23,7,2058,2212,WN,N920AA,73.0,74.0,58.0,-33.0,-38.0,ATL,JFK,486.0,0,0
2007,4,1,3,437,837,UA,N342WN,241.0,240.0,219.0,-20.0,-25.0,ATL,LAX,1694.0,0,0
2007,9,17,3,1742,2233,DL,N136WN,282.0,291.0,271.0,-5.0,7.0,DEN,PHX,1992.0,0,0
2007,10,26,4,1604,1658,AA,N172DL,58.0,54.0,35.0,18.0,9.0,SFO,JFK,396.0,0,0
2007,5,11,7,1924,2303,WN,N755UA,216.0,219.0,199.0,22.0,3.0,SFO,JFK,1579.0,0,0
2007,3,19,2,1550,1923,DL,N603AA,209.0,213.0,192.0,4.0,26.0,LAX,ORD,1435.0,0,0
2007,8,23,3,1144,1737,WN,N645AA,351.0,353.0,329.0,45.0,54.0,PHX,DEN,2363.0,0,0
2007,3,22,2,1651,2208,AA,N479DL,308.0,317.0,304.0,19.0,4.0,DFW,PHX,2133.0,0,0
2007,12,5,2,2030,2305,DL,N167WN,155.0,155.0,139.0,30.0,20.0,SEA,PHX,1144.0,0,0
2007,2,25,2,645,1108,AA,N603AA,262.0,263.0,241.0,-2.0,-2.0,ORD,DEN,1954.0,0,0
2007,9,12,2,108,402,DL,N462US,170.0,174.0,155.0,28.0,22.0,SFO,JFK,1141.0,0,0
2007,6,15,5,554,839,UA,N586DL,160.0,165.0,142.0,-2.0,0.0,LAX,ORD,1231.0,0,0
2007,5,12,2,1916,2214,UA,N257WN,176.0,178.0,159.0,53.0,32.0,DEN,MCO,1237.0,0,0
2007,7,22,7,2222,222,DL,N211US,242.0,240.0,230.0,61.0,62.0,DFW,ORD,1750.0,0,0
2007,11,5,5,439,901,UA,N257DL,261.0,262.0,245.0,-17.0,-16.0,JFK,ATL,1832.0,0,0
2007,2,11,7,2220,10,WN,N119DL,105.0,110.0,98.0,-9.0,-10.0,SFO,DEN,767.0,0,0
2007,10,12,2,2337,509,WN,N861DL,328.0,332.0,316.0,60.0,69.0,LAX,ATL,2486.0,0,0
2007,6,28,5,405,722,DL,N920AA,188.0,197.0,173.0,9.0,15.0,MCO,SEA,1308.0,0,0
2007,11,11,3,714,931,DL,N454UA,134.0,137.0,123.0,15.0,31.0,LAX,DFW,1006.0,0,0
2007,10,20,1,805,947,WN,N702US,97.0,102.0,83.0,-6.0,2.0,DFW,LAX,764.0,0,0
2007,2,5,7,2356,58,WN,N870UA,58.0,62.0,39.0,-2.0,7.0,JFK,LAX,443.0,0,0
2007,3,19,7,944,1106,US,N180DL,83.0,82.0,60.0,59.0,54.0,ORD,LAX,591.0,0,0
2007,4,5,1,153,504,UA,N833UA,180.0,191.0,171.0,4.0,5.0,SEA,SFO,1298.0,0,0
2007,2,28,6,718,1256,UA,N645AA,342.0,338.0,325.0,-3.0,-15.0,ATL,SEA,2525.0,0,0
2007,10,28,5,930,1517,UA,N672WN,353.0,347.0,323.0,20.0,8.0,SFO,JFK,2321.0,0,0
2007,7,14,7,217,444,DL,N342WN,152.0,147.0,130.0,-63.0,-60.0,DFW,DEN,966.0,0,0
2007,4,2,2,1857,2333,AA,N702US,282.0,276.0,262.0,6.0,7.0,DEN,SFO,1862.0,0,0
2007,9,8,5,921,1511,WN,N672WN,355.0,350.0,331.0,46.0,53.0,MCO,JFK,2578.0,0,0
2007,1,4,3,1602,1911,WN,N376WN,184.0,189.0,170.0,19.0,19.0,SFO,DFW,1314.0,0,0
2007,1,25,2,942,1048,AA,N864WN,59.0,66.0,43.0,4.0,-0.0,DEN,SFO,444.0,0,0
2007,9,28,1,906,1219,UA,N755AA,189.0,193.0,176.0,61.0,58.0,JFK,ATL,1379.0,0,0
2007,10,8,3,1724,2223,US,N454UA,296.0,299.0,282.0,-16.0,-18.0,SFO,DEN,2018.0,0,0
2007,10,27,6,915,1235,WN,N703UA,200.0,200.0,184.0,-60.0,-66.0,ATL,DEN,1397.0,0,0
2007,8,21,4,1257,1510,DL,N683AA,130.0,133.0,118.0,-22.0,-31.0,LAX,PHX,891.0,0,0
2007,8,10,6,1500,1738,US,N257DL,153.0,158.0,142.0,14.0,-1.0,DEN,ORD,1074.0,0,0
2007,3,18,2,2123,105,AA,N130UA,224.0,222.0,212.0,20.0,16.0,ATL,DFW,1487.0,0,0
2007,5,3,6,2358,109,US,N603AA,78.0,71.0,58.0,23.0,41.0,MCO,LAX,505.0,0,0
2007,2,28,3,813,932,DL,N787UA,78.0,79.0,58.0,13.0,10.0,SFO,JFK,531.0,0,0
2007,7,18,3,1045,1452,US,N870UA,239.0,247.0,232.0,-2.0,1.0,PHX,ORD,1852.0,0,0
2007,9,23,3,1058,1652,DL,N376WN,365.0,354.0,341.0,-64.0,-74.0,PHX,MCO,2617.0,0,0
2007,1,13,4,1139,1453,US,N672WN,194.0,194.0,169.0,10.0,12.0,JFK,SFO,1353.0,0,0
2007,3,21,7,1952,130,UA,N870UA,338.0,338.0,318.0,-44.0,-56.0,PHX,DEN,2471.0,0,0
2007,7,27,3,1736,2159,DL,N681US,267.0,263.0,251.0,-10.0,-10.0,DEN,LAX,1848.0,0,0
2007,7,22,5,2108,214,DL,N211US,304.0,306.0,290.0,20.0,22.0,DFW,MCO,2223.0,0,0
2007,11,4,7,1817,2031,AA,N787UA,132.0,134.0,120.0,-1.0,-29.0,SEA,PHX,998.0,0,0
2007,9,7,1,1639,2139,UA,N831WN,296.0,300.0,279.0,-14.0,0.0,DEN,LAX,2142.0,0,0
2007,1,22,3,2335,434,WN,N598UA,294.0,299.0,281.0,-81.0,-95.0,DEN,PHX,2222.0,0,0
2007,2,7,5,444,727,WN,N787UA,163.0,163.0,147.0,41.0,40.0,SEA,DFW,1087.0,0,0
2007,5,1,6,116,656,UA,N831WN,346.0,340.0,321.0,30.0,25.0,ORD,LAX,2475.0,0,0
2007,1,2,7,650,1205,AA,N532DL,314.0,315.0,295.0,-9.0,-6.0,SEA,MCO,2165.0,0,0
2007,2,6,1,452,736,WN,N136WN,176.0,164.0,141.0,16.0,25.0,ORD,LAX,1178.0,0,0
2007,4,7,7,1144,1537,WN,N349UA,229.0,233.0,208.0,-6.0,-15.0,ATL,MCO,1602.0,0,0
2007,5,9,7,1405,1715,AA,N645AA,186.0,190.0,180.0,-28.0,-22.0,ATL,PHX,1267.0,0,0
2007,9,25,5,37,525,US,N703UA,286.0,288.0,264.0,14.0,-6.0,SFO,ORD,2137.0,0,0
2007,1,5,7,629,720,WN,N211US,57.0,51.0,35.0,-28.0,-18.0,MCO,SFO,337.0,0,0
2007,7,16,4,1931,130,UA,N831WN,357.0,359.0,346.0,40.0,31.0,ORD,JFK,2632.0,0,0
2007,10,23,5,2335,240,UA,N681US,188.0,185.0,174.0,50.0,50.0,LAX,JFK,1216.0,0,0
2007,10,28,6,1643,2156,UA,N864WN,313.0,313.0,300.0,-79.0,-71.0,PHX,ORD,2346.0,0,0
2007,6,5,4,2157,2338,UA,N940AA,108.0,101.0,78.0,26.0,26.0,SFO,ATL,702.0,0,0
2007,4,24,1,508,939,AA,N257DL,258.0,271.0,246.0,-65.0,-57.0,LAX,ORD,1907.0,0,0
2007,6,13,5,1940,2,US,N681US,269.0,262.0,251.0,5.0,1.0,ATL,SFO,1926.0,0,0
2007,7,2,3,2012,2358,US,N755UA,231.0,226.0,202.0,-16.0,-16.0,ATL,SEA,1579.0,0,0
2007,8,4,6,400,526,US,N864WN,85.0,86.0,66.0,0.0,-3.0,JFK,ORD,569.0,0,0
2007,12,1,5,1752,2215,AA,N136WN,257.0,263.0,240.0,-14.0,-15.0,ORD,SEA,1853.0,0,0
2007,11,22,1,244,339,UA,N172DL,54.0,55.0,43.0,26.0,42.0,ORD,MCO,408.0,0,0
2007,9,13,1,912,1447,WN,N552AA,323.0,335.0,323.0,12.0,7.0,MCO,SFO,2346.0,0,0
2007,4,19,5,1433,1920,AA,N755UA,284.0,287.0,263.0,50.0,39.0,ORD,JFK,1884.0,0,0
2007,8,3,3,758,937,WN,N875DL,103.0,99.0,78.0,27.0,37.0,DEN,ATL,695.0,0,0
2007,4,2,4,433,801,US,N114WN,212.0,208.0,188.0,6.0,8.0,ATL,PHX,1478.0,0,0
2007,6,27,4,2200,2331,US,N349UA,86.0,91.0,69.0,-21.0,-24.0,SFO,SEA,666.0,0,0
2007,1,6,5,1516,2029,DL,N702US,310.0,313.0,302.0,24.0,12.0,PHX,ORD,2225.0,0,0
2007,4,2,7,1726,2208,UA,N114WN,279.0,282.0,262.0,2.0,-10.0,DEN,DFW,2096.0,0,0
2007,4,18,2,317,513,US,N102UA,126.0,116.0,104.0,-18.0,-11.0,LAX,MCO,776.0,0,0
2007,8,7,6,300,534,DL,N349UA,148.0,154.0,133.0,-21.0,-30.0,ORD,JFK,1117.0,0,0
2007,1,12,7,2138,2250,US,N532DL,82.0,72.0,56.0,-53.0,-55.0,MCO,PHX,531.0,0,0
2007,4,2,4,601,1128,AA,N369DL,329.0,327.0,313.0,45.0,56.0,JFK,DFW,2199.0,0,0
2007,1,9,4,1546,2041,UA,N532DL,301.0,295.0,274.0,35.0,31.0,SFO,MCO,2164.0,0,0
2007,3,17,4,2006,134,AA,N172DL,325.0,328.0,304.0,36.0,40.0,DEN,JFK,2345.0,0,0
2007,7,18,5,2025,2304,WN,N180DL,161.0,159.0,149.0,-16.0,-12.0,DFW,SFO,1179.0,0,0
2007,4,1,1,2113,2215,UA,N119DL,62.0,62.0,43.0,-25.0,-24.0,ATL,MCO,424.0,0,0
2007,3,25,5,628,1147,UA,N861DL,318.0,319.0,299.0,-31.0,-35.0,ORD,SFO,2113.0,0,0
2007,9,22,2,508,836,UA,N369DL,206.0,208.0,185.0,-35.0,-43.0,JFK,SEA,1518.0,0,0
2007,1,14,2,1639,1915,WN,N532DL,158.0,156.0,132.0,-5.0,1.0,ATL,LAX,1122.0,0,0
2007,2,6,7,2123,2215,WN,N875DL,50.0,52.0,37.0,-25.0,-28.0,SFO,DFW,355.0,0,0
2007,12,7,2,1322,1727,UA,N787UA,246.0,245.0,235.0,57.0,64.0,SEA,MCO,1787.0,0,0
2007,12,10,7,2217,33,DL,N702US,130.0,136.0,115.0,69.0,67.0,SEA,JFK,890.0,0,0
2007,2,15,5,730,816,AA,N668AA,62.0,46.0,25.0,29.0,22.0,DFW,DEN,341.0,0,0
2007,10,3,7,1349,1634,UA,N559WN,161.0,165.0,145.0,-28.0,-27.0,ORD,ATL,1173.0,0,0
2007,2,17,2,1217,1510,US,N211US,168.0,173.0,149.0,16.0,19.0,SFO,DEN,1238.0,0,0
2007,6,13,6,302,428,AA,N331US,85.0,86.0,71.0,35.0,30.0,JFK,ORD,639.0,0,0
2007,12,6,2,805,1039,US,N257WN,153.0,154.0,140.0,-11.0,-23.0,MCO,JFK,1139.0,0,0
2007,6,28,3,916,1332,WN,N672WN,263.0,256.0,244.0,2.0,-7.0,LAX,DEN,1879.0,0,0
2007,9,21,4,207,801,AA,N755UA,350.0,354.0,333.0,86.0,76.0,DEN,DFW,2608.0,0,0
2007,11,17,4,253,632,US,N180DL,222.0,219.0,201.0,-16.0,-15.0,JFK,MCO,1590.0,0,0
2007,9,16,7,2055,106,AA,UNKNOW,255.0,251.0,232.0,-8.0,-15.0,SFO,ATL,1721.0,0,0
2007,1,23,6,425,1021,AA,N703UA,352.0,356.0,338.0,30.0,37.0,ATL,PHX,2470.0,0,0
2007,7,19,7,1647,1945,WN,N479DL,170.0,178.0,156.0,-21.0,-4.0,JFK,DEN,1267.0,0,0
2007,2,2,2,1000,1118,DL,N172DL,81.0,78.0,61.0,77.0,80.0,LAX,SFO,580.0,0,0
2007,1,13,4,1246,1724,WN,N787UA,276.0,278.0,260.0,23.0,7.0,ORD,JFK,2018.0,0,0
2007,10,19,2,201,707,DL,N833UA,305.0,306.0,290.0,-5.0,-3.0,LAX,DEN,2017.0,0,0
2007,11,13,5,1856,2316,US,N598UA,261.0,260.0,246.0,9.0,6.0,DFW,LAX,1847.0,0,0
2007,11,22,4,1229,1703,UA,N167WN,278.0,274.0,255.0,-14.0,-12.0,DEN,ORD,1951.0,0,0
2007,6,6,2,642,1147,UA,N257WN,303.0,305.0,-5.0,12.0,3.0,JFK,PHX,1997.0,0,0
2007,6,9,5,300,746,US,N454UA,281.0,286.0,264.0,60.0,67.0,MCO,JFK,1868.0,0,0
2007,5,25,2,1203,1428,UA,N645AA,143.0,145.0,123.0,10.0,13.0,ORD,LAX,1016.0,0,0
2007,11,10,6,1039,1614,DL,N462US,336.0,335.0,318.0,-22.0,-26.0,MCO,JFK,2262.0,0,0
2007,2,6,4,55,441,UA,N864WN,212.0,226.0,213.0,36.0,37.0,JFK,SEA,1624.0,0,0
2007,11,9,2,542,931,WN,N572US,229.0,229.0,210.0,-29.0,-11.0,LAX,DFW,1686.0,0,0
2007,2,7,7,352,622,AA,N861DL,149.0,150.0,130.0,1.0,5.0,DEN,ATL,1079.0,0,0
2007,4,18,6,535,1121,WN,N833UA,353.0,346.0,326.0,46.0,45.0,DFW,LAX,2401.0,0,0
2007,7,11,7,1454,1744,AA,N755AA,172.0,170.0,159.0,-8.0,-7.0,ATL,JFK,1120.0,0,0
2007,1,8,3,1000,1320,AA,N114WN,198.0,200.0,178.0,-25.0,-19.0,DEN,SFO,1495.0,0,0
2007,7,28,7,2152,128,WN,N645AA,216.0,216.0,192.0,,68.0,JFK,DEN,1435.0,0,0
2007,1,4,3,419,947,US,N861DL,325.0,328.0,312.0,41.0,30.0,LAX,ATL,2332.0,0,0
2007,7,16,2,957,1214,AA,N831WN,142.0,137.0,113.0,24.0,20.0,LAX,DEN,995.0,0,0
2007,3,28,3,931,1155,DL,N603AA,147.0,144.0,121.0,13.0,18.0,PHX,ORD,1001.0,0,0
2007,8,5,7,233,323,DL,N702US,47.0,50.0,27.0,18.0,15.0,SFO,DFW,354.0,0,0
2007,7,20,6,236,421,WN,N683AA,109.0,105.0,87.0,36.0,39.0,ORD,SFO,684.0,0,0
2007,11,24,2,113,656,US,N861DL,341.0,343.0,329.0,7.0,16.0,SFO,ATL,2311.0,0,0
2007,7,19,2,136,724,WN,N119DL,345.0,348.0,325.0,-32.0,-34.0,LAX,PHX,2434.0,0,0
2007,7,9,5,753,1100,AA,N875DL,193.0,187.0,166.0,39.0,42.0,ORD,LAX,1342.0,0,0
2007,5,22,4,356,946,AA,N703UA,348.0,350.0,334.0,23.0,21.0,JFK,ORD,2399.0,0,0
2007,5,1,6,1919,2226,DL,N586DL,194.0,187.0,166.0,-23.0,-24.0,SFO,LAX,1387.0,0,0
2007,8,16,1,2307,222,AA,N833UA,188.0,195.0,185.0,37.0,48.0,LAX,MCO,1418.0,0,0
2007,4,21,2,1547,1646,AA,N136WN,58.0,59.0,44.0,-6.0,7.0,LAX,ATL,407.0,0,0
2007,3,14,6,1625,2148,WN,N864WN,319.0,323.0,303.0,7.0,-2.0,SEA,MCO,2201.0,0,0
2007,4,27,5,1810,2016,AA,N588AA,123.0,126.0,109.0,-10.0,-15.0,PHX,ATL,823.0,0,0
2007,7,11,5,2124,130,AA,N861DL,249.0,246.0,229.0,-15.0,-11.0,LAX,SEA,1760.0,0,0
2007,7,26,4,1548,1915,WN,N349UA,210.0,207.0,190.0,-16.0,-11.0,JFK,LAX,1397.0,0,0
2007,6,6,2,2137,302,AA,N940AA,324.0,325.0,305.0,61.0,71.0,SEA,ORD,2412.0,0,0
2007,10,2,5,526,830,WN,N125US,176.0,184.0,168.0,-11.0,-22.0,ORD,SEA,1285.0,0,0
2007,2,9,2,2116,104,AA,N369DL,224.0,228.0,208.0,87.0,81.0,LAX,DFW,1564.0,0,0
2007,6,13,6,640,1018,UA,N257WN,219.0,218.0,201.0,5.0,10.0,SEA,MCO,1445.0,0,0
2007,9,17,2,1805,2018,DL,N125US,132.0,133.0,112.0,27.0,19.0,PHX,DEN,988.0,0,0
2007,1,6,3,559,803,WN,N130UA,130.0,124.0,113.0,-25.0,-23.0,MCO,SEA,865.0,0,0
2007,3,4,3,3,234,DL,N130UA,158.0,151.0,138.0,-18.0,-11.0,ATL,DEN,1081.0,0,0
2007,3,9,5,223,606,AA,N107US,223.0,223.0,201.0,11.0,5.0,ORD,ATL,1541.0,0,0
2007,11,16,6,1959,133,AA,N454UA,332.0,334.0,316.0,-20.0,-24.0,MCO,DFW,2322.0,0,0
2007,2,6,5,235,502,US,N342WN,154.0,147.0,127.0,-27.0,-33.0,LAX,SFO,963.0,0,0
2007,8,19,3,1009,1138,DL,N645AA,82.0,89.0,66.0,38.0,22.0,SFO,ATL,666.0,0,0
2007,5,22,2,756,1139,US,N681US,226.0,223.0,202.0,-36.0,-25.0,DEN,ATL,1503.0,0,0
2007,7,10,6,107,321,AA,N114WN,136.0,134.0,120.0,8.0,-5.0,SEA,MCO,997.0,0,0
2007,9,8,3,1830,1930,DL,N572US,62.0,60.0,45.0,47.0,54.0,ORD,ATL,431.0,0,0
2007,10,13,4,209,625,DL,N586DL,250.0,256.0,236.0,-36.0,-28.0,MCO,LAX,1875.0,0,0
2007,8,28,1,640,830,UA,N703UA,113.0,110.0,88.0,6.0,3.0,PHX,ORD,795.0,0,0
2007,8,12,4,704,1132,DL,N369DL,274.0,268.0,257.0,-24.0,-17.0,DFW,LAX,1894.0,0,0
2007,8,15,6,1234,1532,DL,N598UA,178.0,178.0,164.0,48.0,49.0,ATL,LAX,1163.0,0,0
2007,3,4,5,1539,1918,US,N598UA,215.0,219.0,196.0,4.0,7.0,SEA,DFW,1536.0,0,0
2007,6,17,5,420,831,DL,N257WN,245.0,251.0,233.0,-16.0,-11.0,ATL,DEN,1749.0,0,0
2007,12,6,5,739,1130,US,N257DL,236.0,231.0,219.0,-1.0,-9.0,DFW,SFO,1527.0,0,0
2007,2,23,3,1341,1612,WN,N479DL,153.0,151.0,136.0,17.0,25.0,DFW,SFO,1059.0,0,0
2007,2,9,5,353,547,US,N211US,111.0,114.0,95.0,39.0,47.0,LAX,DEN,794.0,0,0
2007,4,20,1,2247,301,UA,N920AA,252.0,254.0,239.0,54.0,45.0,ORD,DEN,1854.0,0,0
2007,7,13,7,1312,1514,AA,N102UA,117.0,122.0,110.0,51.0,44.0,LAX,DFW,816.0,0,0
2007,7,25,4,753,1027,UA,N755UA,155.0,154.0,142.0,16.0,2.0,SEA,JFK,1056.0,0,0
2007,9,22,4,813,1255,DL,N755UA,276.0,282.0,262.0,71.0,75.0,ORD,JFK,1981.0,0,0
2007,6,4,4,451,1018,UA,N831WN,321.0,327.0,316.0,-3.0,9.0,DFW,ORD,2343.0,0,0
2007,4,8,5,1047,1201,US,N211US,71.0,74.0,59.0,-6.0,1.0,ATL,DFW,535.0,0,0
2007,3,14,4,1930,106,DL,N586DL,330.0,336.0,313.0,-49.0,-39.0,MCO,PHX,2317.0,0,0
2007,8,20,6,1938,2135,US,N532DL,131.0,117.0,100.0,61.0,62.0,ATL,JFK,838.0,0,0
2007,10,16,6,921,1103,DL,N645AA,107.0,102.0,87.0,-43.0,-36.0,ATL,LAX,743.0,0,0
2007,12,19,2,1859,2048,UA,N645AA,116.0,109.0,99.0,-25.0,-27.0,PHX,LAX,809.0,0,0
2007,6,4,1,2033,231,WN,N588AA,364.0,358.0,334.0,57.0,60.0,SEA,ATL,2374.0,0,0
2007,10,19,4,1037,1347,US,N257WN,188.0,190.0,179.0,-16.0,-21.0,LAX,SFO,1381.0,0,0
2007,11,21,7,1818,2245,US,N532DL,259.0,267.0,255.0,63.0,59.0,LAX,DEN,1899.0,0,0
2007,8,14,7,1541,1901,WN,N136WN,204.0,200.0,183.0,-17.0,-21.0,SFO,JFK,1320.0,0,0
2007,4,13,7,1030,1445,DL,N107US,258.0,255.0,244.0,-0.0,6.0,ORD,ATL,1842.0,0,0
2007,2,15,6,1625,2015,AA,N559WN,233.0,230.0,210.0,-19.0,-8.0,SEA,DFW,1519.0,0,0
2007,12,18,2,741,1018,AA,N653US,161.0,157.0,142.0,34.0,36.0,LAX,DFW,1046.0,0,0
2007,8,23,7,6,306,DL,N257WN,177.0,180.0,161.0,19.0,26.0,PHX,MCO,1318.0,0,0
2007,2,25,7,1846,2137,WN,N833UA,174.0,171.0,151.0,-54.0,-49.0,JFK,ORD,1196.0,0,0
2007,6,5,1,2358,430,AA,N102UA,267.0,272.0,248.0,-5.0,-8.0,SFO,DFW,1933.0,0,0
2007,10,20,5,1743,2153,WN,N532DL,262.0,250.0,226.0,26.0,24.0,PHX,SFO,1802.0,0,0
2007,6,22,6,347,439,WN,N102UA,60.0,52.0,34.0,47.0,34.0,SEA,DEN,376.0,0,0
2007,1,22,7,2056,2155,DL,N125US,65.0,59.0,40.0,11.0,0.0,SEA,MCO,418.0,0,0
2007,4,11,7,2123,2357,AA,N833UA,150.0,154.0,135.0,36.0,22.0,LAX,JFK,1143.0,0,0
2007,3,9,6,815,1244,DL,N755AA,260.0,269.0,255.0,-20.0,-12.0,SFO,JFK,2009.0,0,0
2007,6,3,4,2126,2216,UA,N462US,56.0,50.0,33.0,-28.0,-22.0,SFO,SEA,367.0,0,0
2007,11,13,5,946,1034,WN,N920AA,56.0,48.0,26.0,-55.0,-68.0,SEA,LAX,332.0,0,0
2007,5,6,1,1711,1916,UA,N831WN,127.0,125.0,109.0,35.0,43.0,LAX,DFW,908.0,0,0
2007,5,26,6,2051,34,AA,N833UA,218.0,223.0,199.0,-30.0,-39.0,SEA,DEN,1632.0,0,0
2007,11,21,4,1350,1541,AA,N136WN,111.0,111.0,92.0,-0.0,-5.0,DEN,PHX,825.0,0,0
2007,12,11,2,1311,1856,AA,N114WN,345.0,345.0,328.0,7.0,15.0,LAX,SFO,2341.0,0,0
2007,1,9,4,2354,429,DL,N702US,277.0,275.0,261.0,41.0,39.0,ORD,SEA,2039.0,0,0
2007,12,14,4,1812,2011,AA,N552AA,118.0,119.0,102.0,37.0,43.0,LAX,DFW,829.0,0,0
2007,4,13,6,1914,9,DL,N755AA,303.0,295.0,271.0,77.0,90.0,MCO,SFO,2101.0,0,0
2007,10,4,4,930,1420,WN,N940AA,286.0,290.0,275.0,39.0,34.0,JFK,ATL,1934.0,0,0
2007,3,13,6,751,846,WN,N755UA,59.0,55.0,35.0,-7.0,-2.0,ORD,PHX,397.0,0,0
2007,5,19,2,2209,247,US,N376WN,272.0,278.0,253.0,5.0,7.0,SFO,MCO,1945.0,0,0
2007,6,11,7,652,753,UA,N870UA,58.0,61.0,42.0,-21.0,-12.0,ORD,MCO,432.0,0,0
2007,11,7,2,154,507,UA,N180DL,203.0,193.0,175.0,38.0,37.0,ORD,ATL,1330.0,0,0
2007,12,14,5,915,1148,WN,N586DL,152.0,153.0,131.0,15.0,24.0,MCO,SFO,1070.0,0,0
2007,6,5,1,2053,157,DL,N703UA,306.0,304.0,286.0,-33.0,-25.0,PHX,MCO,2192.0,0,0
2007,7,7,2,802,915,UA,N479DL,77.0,73.0,55.0,60.0,60.0,PHX,SFO,506.0,0,0
2007,2,25,7,830,925,WN,N532DL,63.0,55.0,45.0,-16.0,-1.0,DEN,PHX,404.0,0,0
2007,1,23,7,1002,1218,WN,N102UA,131.0,136.0,115.0,19.0,17.0,MCO,LAX,996.0,0,0
2007,11,5,1,10,306,AA,N586DL,170.0,176.0,153.0,24.0,27.0,PHX,ORD,1220.0,0,0
2007,12,6,6,2304,8,AA,N755UA,67.0,64.0,40.0,13.0,1.0,SFO,MCO,477.0,0,0
2007,10,17,1,2212,410,AA,N672WN,357.0,358.0,333.0,32.0,27.0,DFW,MCO,2521.0,0,0
2007,3,22,3,532,653,US,N167WN,83.0,81.0,69.0,11.0,11.0,ATL,SEA,527.0,0,0
2007,2,8,5,1838,2206,DL,N755UA,215.0,208.0,187.0,54.0,57.0,SFO,SEA,1373.0,0,0
2007,7,26,4,1400,1611,UA,N136WN,133.0,131.0,114.0,-0.0,2.0,SEA,JFK,946.0,0,0
2007,11,14,7,2357,254,AA,N136WN,173.0,177.0,164.0,17.0,10.0,MCO,DEN,1299.0,0,0
2007,11,2,3,1853,2041,UA,N755AA,111.0,108.0,84.0,,10.0,SFO,DFW,707.0,0,0
2007,7,26,5,1701,1758,DL,N683AA,61.0,57.0,44.0,-7.0,-6.0,ORD,ATL,390.0,0,0
2007,6,28,3,10,201,WN,N588AA,112.0,111.0,98.0,-23.0,-29.0,MCO,ORD,724.0,0,0
2007,9,22,5,1336,1612,UA,N864WN,160.0,156.0,135.0,24.0,33.0,DEN,MCO,1159.0,0,0
2007,11,23,7,755,1137,AA,N376WN,222.0,222.0,211.0,-9.0,-14.0,JFK,DEN,1638.0,0,0
2007,4,22,3,1454,1824,WN,N702US,213.0,210.0,197.0,-24.0,-40.0,JFK,SEA,1490.0,0,0
2007,7,9,4,419,918,AA,N861DL,300.0,299.0,274.0,3.0,8.0,ORD,DFW,1997.0,0,0
2007,3,3,6,1048,1339,UA,N940AA,165.0,171.0,146.0,-40.0,-51.0,DFW,DEN,1202.0,0,0
2007,10,20,2,2319,36,WN,N257DL,73.0,77.0,60.0,-76.0,-78.0,DFW,LAX,576.0,0,0
2007,11,3,6,1628,2017,DL,N861DL,235.0,229.0,-5.0,-27.0,-33.0,PHX,MCO,1632.0,0,0
2007,4,17,4,1916,39,UA,N114WN,324.0,323.0,309.0,-66.0,-73.0,PHX,DEN,2165.0,0,0
2007,8,22,3,1847,2105,DL,N572US,131.0,138.0,120.0,-38.0,-45.0,SFO,DFW,966.0,0,0
2007,3,10,6,336,825,US,N653US,289.0,289.0,276.0,54.0,48.0,JFK,DFW,2022.0,0,0
2007,2,14,7,1821,2021,AA,N462US,132.0,120.0,97.0,23.0,12.0,SFO,ATL,798.0,0,0
2007,1,14,1,1931,2136,US,N479DL,120.0,125.0,115.0,-43.0,-39.0,PHX,DFW,856.0,0,0
2007,5,24,4,2341,114,AA,N833UA,99.0,93.0,73.0,-21.0,-30.0,LAX,PHX,664.0,0,0
2007,5,10,7,801,921,WN,N653US,88.0,80.0,69.0,-46.0,-55.0,DFW,ORD,525.0,0,0
2007,11,11,5,1915,2333,WN,N702US,255.0,258.0,248.0,22.0,27.0,ATL,DFW,1853.0,0,0
2007,9,17,5,429,831,UA,N349UA,244.0,242.0,221.0,71.0,64.0,JFK,DFW,1668.0,0,0
2007,6,18,3,1455,1820,DL,N376WN,212.0,205.0,188.0,-30.0,-46.0,JFK,ATL,1361.0,0,0
2007,3,10,4,646,945,UA,N683AA,182.0,179.0,164.0,22.0,15.0,DEN,ATL,1283.0,0,0
2007,5,8,5,1045,1613,WN,N972AA,333.0,328.0,317.0,50.0,60.0,PHX,ATL,2387.0,0,0
2007,2,13,5,727,1118,US,N653US,230.0,231.0,209.0,31.0,33.0,LAX,DEN,1604.0,0,0
2007,5,12,1,539,817,WN,N755UA,154.0,158.0,146.0,17.0,14.0,JFK,DFW,1114.0,0,0
2007,6,4,5,28,623,WN,N211US,355.0,355.0,331.0,1.0,-14.0,SFO,ORD,2411.0,0,0
2007,10,14,3,32,520,WN,N645AA,291.0,288.0,270.0,39.0,45.0,LAX,MCO,1981.0,0,0
